-7.445888e-06 	 100.0506
-6.804406e-05 	 100.7262
2.247163e-05 	 99.75028
-5.685184e-05 	 100.593
0.0001021012 	 98.89965
5.221253e-05 	 99.45699
0.0001135666 	 98.76465
4.38084e-06 	 99.95041
-1.260969e-05 	 100.1227
-6.903727e-05 	 100.7661
-7.298501e-05 	 100.7895
0.0001513135 	 98.36897
1.753698e-05 	 99.79987
-5.707969e-06 	 100.0734
-0.0001060227 	 101.1122
-9.494446e-05 	 101.0082
1.576185e-05 	 99.83042
1.243812e-05 	 99.84958
0.0001104947 	 98.82794
-2.037183e-05 	 100.2156
-3.256091e-05 	 100.3491
0.0001740918 	 98.12803
-1.545515e-05 	 100.173
4.635806e-05 	 99.49186
7.917444e-05 	 99.14528
-6.307021e-05 	 100.6716
-0.0001176414 	 101.2666
-6.625966e-05 	 100.6811
-2.323147e-05 	 100.2482
0.0001114601 	 98.82426
-7.245163e-05 	 100.7618
0.000231578 	 97.49397
2.068935e-05 	 99.76945
3.380919e-05 	 99.62529
-1.429173e-05 	 100.1632
-0.0001623225 	 101.766
-0.0001358401 	 101.4509
-7.543094e-06 	 100.0809
3.877958e-05 	 99.59878
8.150305e-05 	 99.12502
0.0001439059 	 98.44327
8.165257e-05 	 99.10128
-3.51504e-05 	 100.3544
9.12048e-06 	 99.90685
-6.348154e-05 	   100.7
7.283302e-05 	 99.22051
-1.352342e-05 	 100.1218
-5.47143e-05 	 100.5696
1.962036e-05 	 99.80977
-6.543224e-05 	 100.6802
-0.0001033614 	 101.1136
5.273923e-05 	 99.43448
-7.590089e-05 	 100.8002
4.177629e-05 	 99.56022
-2.743862e-05 	 100.2944
-0.0001671776 	 101.7875
5.922369e-05 	 99.35778
-3.17129e-05 	 100.3517
7.919825e-05 	 99.16167
6.10895e-05 	 99.37039
1.707823e-05 	 99.79855
9.281262e-05 	 98.99678
-3.627067e-05 	 100.3918
0.0001215925 	 98.7158
-7.604482e-05 	 100.8205
-3.347906e-05 	 100.371
7.249477e-05 	 99.20095
9.157852e-05 	 99.02586
0.0001394332 	 98.50935
-8.349147e-05 	 100.9064
7.29473e-06 	 99.9327
-7.41132e-05 	 100.8052
2.661085e-05 	 99.71316
6.329318e-05 	 99.32454
-4.590016e-05 	 100.5283
-8.797111e-05 	 100.9554
6.363396e-05 	 99.33533
4.251365e-05 	 99.54487
3.846881e-05 	 99.59192
-0.0001840129 	 101.9607
1.495794e-05 	 99.82265
-7.015177e-05 	 100.7518
-0.000149724 	 101.6075
4.088642e-05 	 99.56786
-9.58986e-05 	 101.0271
-0.0002092145 	 102.2133
-0.0001019165 	 101.0707
9.892757e-06 	 99.88802
-5.524841e-05 	 100.574
3.038149e-05 	 99.66773
-8.108839e-05 	 100.8572
-7.777582e-07 	 99.99604
-0.0001808093 	 101.9625
8.572986e-05 	 99.08986
0.0001642315 	 98.25806
6.385586e-05 	 99.32522
0.0001155557 	 98.76506
-4.156874e-05 	 100.4545
3.41288e-05 	 99.64575
-0.0001070882 	 101.1204
-4.934086e-05 	 100.5228
-5.402983e-05 	 100.578
5.246915e-06 	 99.92737
0.0002000309 	 97.83995
2.623189e-07 	 100.0064
-0.0001207444 	 101.3432
9.691399e-06 	 99.87182
7.346512e-05 	 99.20524
-2.324762e-05 	 100.2497
3.319891e-05 	 99.63607
-3.222609e-05 	 100.3362
-6.919566e-05 	 100.7554
1.398053e-05 	 99.85271
2.046559e-05 	 99.78389
0.0001199426 	 98.69584
1.643772e-05 	 99.83962
8.582795e-05 	 99.06585
-0.0001481503 	 101.5852
-3.682654e-06 	 100.0223
-2.538365e-05 	 100.2914
-6.067306e-05 	 100.6767
-3.874311e-05 	 100.4139
5.295199e-06 	 99.95138
-7.339274e-05 	 100.7952
8.525443e-05 	 99.07671
-2.912306e-05 	 100.3336
1.415661e-05 	 99.84304
-0.0001002877 	 101.0852
-3.19153e-05 	 100.339
9.556939e-05 	 98.9764
2.379013e-05 	 99.73967
-3.631893e-05 	 100.3978
-3.67533e-05 	 100.4163
-8.181048e-05 	 100.882
9.248104e-05 	 99.02591
-9.351004e-05 	 100.978
-6.697113e-06 	 100.085
-0.0001059671 	 101.1208
-2.510513e-05 	 100.2515
8.514688e-06 	 99.92252
-0.0001762911 	 101.8941
4.76238e-05 	 99.45398
-5.331847e-05 	  100.56
4.49737e-05 	 99.51352
-0.0002250706 	 102.4206
0.0001559171 	 98.33349
6.503755e-05 	 99.28917
-0.0002009256 	 102.1606
3.753857e-05 	 99.60361
-2.378181e-05 	 100.2617
-0.0001235272 	 101.3077
-2.878287e-05 	 100.3335
5.046043e-05 	 99.4541
3.022662e-05 	 99.68728
-2.22749e-07 	 100.0081
-8.152151e-05 	 100.8642
-4.677938e-06 	 100.0723
-9.715559e-05 	 101.0107
6.542265e-05 	 99.30352
2.472261e-06 	 99.93116
7.694982e-05 	 99.17884
5.829854e-05 	 99.39663
-4.535998e-05 	 100.4939
7.874782e-05 	 99.15301
-8.853882e-05 	 100.9338
-7.293726e-05 	 100.7742
-0.0001071967 	 101.1232
-5.460219e-05 	 100.5907
-0.0001535481 	 101.6721
8.366631e-05 	 99.10174
-7.576696e-05 	 100.802
-4.644775e-05 	 100.525
-3.554959e-05 	 100.4094
-5.011043e-06 	 100.0548
0.0001692169 	 98.2066
0.0001530902 	 98.35043
-8.569774e-05 	 100.9163
4.032252e-05 	 99.56382
0.0001244824 	 98.67073
-0.0001047915 	 101.096
0.000115267 	 98.80436
8.386519e-05 	 99.1013
-3.470814e-06 	 100.0193
-2.256115e-05 	 100.2222
7.922096e-05 	 99.13074
-0.0001940069 	 102.0857
3.981839e-05 	 99.57203
7.788954e-05 	 99.1831
4.649125e-05 	 99.4883
-1.18318e-05 	 100.1222
6.683075e-05 	 99.30826
-2.594034e-05 	 100.2682
-2.699072e-05 	 100.2953
-5.413403e-07 	 100.0164
-0.0001167285 	 101.2722
3.92508e-05 	 99.61146
-4.41301e-05 	 100.4603
0.000100502 	 98.91114
0.000159697 	 98.32072
5.384574e-05 	 99.43592
-6.814043e-05 	 100.7313
-9.763389e-05 	 101.0533
-5.517697e-05 	 100.598
4.146249e-05 	 99.54998
-0.0001050567 	 101.1143
-4.59967e-05 	 100.4845
7.306781e-05 	 99.22481
-3.716646e-05 	 100.3852
-4.213628e-05 	 100.4314
-2.044552e-05 	 100.2251
4.867905e-05 	 99.48093
0.0001275315 	 98.64074
-6.181741e-05 	 100.6926
-8.896496e-06 	 100.0949
1.915434e-05 	 99.77212
7.747784e-05 	 99.17931
9.964194e-05 	 98.93382
4.647004e-05 	 99.52027
-4.560178e-06 	 100.0418
0.0001501011 	 98.38571
9.744846e-05 	 98.96961
9.310832e-05 	 98.99988
4.287384e-07 	 99.99234
4.565887e-06 	 99.90917
8.832293e-05 	 99.07184
1.434123e-05 	 99.84784
-1.710681e-05 	 100.1942
9.724093e-06 	 99.91507
3.620493e-05 	 99.61094
-3.605813e-05 	 100.4173
5.805194e-05 	 99.36679
1.225931e-06 	 99.96331
1.072474e-06 	 100.0164
1.462757e-05 	 99.84333
-3.601424e-05 	 100.3914
-1.091486e-05 	 100.1258
4.506244e-06 	 99.92382
-0.0001072559 	 101.1563
7.411403e-05 	 99.18468
4.684448e-05 	 99.47894
-3.436373e-05 	 100.343
-2.19032e-05 	 100.2205
8.034792e-05 	 99.15315
0.0001016374 	 98.92136
3.827216e-05 	 99.58776
3.319858e-05 	 99.62122
3.576968e-05 	 99.61194
0.0001958193 	 97.90312
4.591995e-05 	 99.50163
3.250048e-05 	 99.62543
-9.083415e-05 	 100.9752
-0.0001917271 	 102.0391
-0.0001317898 	 101.4078
0.000183152 	 98.03376
6.848334e-05 	 99.25557
-1.730618e-05 	 100.1817
-3.346249e-05 	 100.3575
-0.000175766 	 101.8713
-1.757003e-05 	 100.2148
-7.79512e-05 	 100.8578
4.303531e-05 	 99.5415
-7.233343e-05 	 100.7957
1.728856e-05 	 99.80842
-2.010567e-05 	 100.2006
6.686058e-05 	 99.29183
0.0001462817 	 98.44823
0.0001004683 	 98.92642
4.006726e-05 	 99.57041
4.531921e-05 	 99.49932
-3.716326e-05 	 100.3931
-8.82771e-05 	 100.9602
9.186802e-05 	 99.02936
-9.043952e-07 	 100.0115
-5.13079e-05 	 100.5495
-2.999163e-05 	 100.3243
-2.135038e-05 	 100.2336
0.0002047475 	 97.80287
1.83555e-05 	 99.82428
8.242079e-06 	 99.90599
-7.287519e-05 	 100.7637
-7.767635e-05 	 100.8279
-3.912689e-05 	 100.4182
-2.790098e-05 	 100.3052
-4.365257e-05 	 100.4634
-1.724625e-05 	 100.1582
-9.946906e-05 	 101.0748
5.576566e-05 	 99.38619
-6.812751e-05 	 100.7221
1.180072e-06 	 99.9948
-5.066103e-05 	 100.5333
5.810746e-05 	 99.33866
0.0001485427 	 98.43098
0.0001648819 	 98.22288
4.153752e-05 	 99.5557
-9.340983e-06 	 100.0878
7.627962e-05 	 99.17811
-4.149713e-05 	 100.4337
-5.150033e-05 	 100.5498
2.606931e-05 	 99.72681
5.564757e-05 	 99.41527
2.762824e-05 	 99.71344
9.243465e-05 	 99.04278
-3.274731e-06 	 100.0391
-4.9077e-05 	  100.53
-9.304817e-05 	 100.9988
-3.371283e-05 	 100.3703
5.878625e-06 	 99.92301
-6.580729e-05 	 100.6969
-2.668369e-05 	 100.2885
3.528853e-05 	 99.63791
-3.141861e-05 	 100.3346
1.491739e-05 	 99.83898
3.609589e-05 	 99.6279
7.149473e-05 	 99.21316
-0.0001116562 	 101.2043
0.000113384 	 98.76418
5.017836e-05 	 99.47759
-0.0001496669 	 101.588
6.500663e-05 	 99.30076
-7.170044e-05 	 100.7751
-4.37496e-05 	 100.465
3.819189e-05 	 99.6012
-6.682593e-05 	 100.7327
0.0001826842 	 98.04147
8.865571e-05 	 99.06449
-0.0001414624 	 101.5055
-4.081718e-05 	 100.4536
-0.000108506 	 101.1555
-9.156655e-05 	 100.9861
-4.574882e-05 	 100.4949
-4.017019e-05 	 100.4122
-0.000133653 	 101.4265
1.757512e-05 	 99.78864
-6.176566e-06 	 100.0784
-8.765262e-07 	 99.99843
-5.96079e-05 	 100.6369
-2.722452e-06 	 100.0112
7.866057e-05 	 99.14695
-6.43252e-05 	 100.6828
4.807291e-05 	 99.47447
4.207624e-05 	 99.54658
-7.026578e-06 	 100.0878
-0.0001482961 	 101.5784
-3.693617e-05 	 100.4042
8.196963e-05 	 99.12095
0.0001080251 	 98.83852
-4.343309e-05 	 100.4559
-6.667535e-06 	 100.059
-1.015657e-05 	 100.1357
2.00186e-05 	 99.78327
-0.0001585612 	 101.6765
4.915766e-05 	 99.47778
-4.016595e-06 	 100.0371
6.555945e-05 	 99.31155
-3.038587e-05 	 100.3288
-0.0001228048 	 101.3189
-1.493967e-05 	 100.1763
-6.077516e-05 	 100.6758
-6.097443e-05 	 100.651
-6.397008e-05 	 100.6902
2.08734e-05 	 99.77813
5.94949e-05 	 99.38495
-0.0001378574 	 101.4783
4.914721e-05 	 99.47534
-2.409315e-06 	 100.0221
-0.0001917671 	 102.0524
6.190812e-05 	 99.33839
-4.236608e-05 	 100.4477
1.942291e-05 	 99.79145
-2.803356e-05 	 100.2963
6.73557e-05 	 99.2736
8.86669e-05 	 99.06023
6.136363e-05 	 99.33504
-0.0002056427 	 102.2268
1.021743e-07 	 100.0126
0.0001201173 	 98.69721
7.648637e-05 	 99.17356
4.153882e-05 	 99.55323
0.0001371862 	 98.53259
-6.54451e-05 	 100.7038
-2.16166e-05 	 100.2483
2.827032e-05 	 99.70907
-2.141981e-05 	 100.2269
4.776447e-05 	 99.4868
5.576266e-05 	 99.39605
5.520637e-05 	 99.42177
-7.653028e-06 	 100.079
8.580849e-05 	 99.08869
3.989883e-06 	 99.96659
-7.31776e-05 	 100.7797
-2.061258e-05 	 100.2128
1.334856e-05 	 99.90179
-4.973512e-05 	 100.5516
-9.078518e-05 	 100.9652
-7.786804e-05 	 100.8059
-3.881943e-05 	 100.4023
2.366199e-05 	 99.72308
-0.0001034206 	 101.1345
5.921281e-06 	 99.91824
-9.056166e-05 	 100.9626
-5.393105e-05 	 100.5877
1.229394e-05 	 99.87434
9.643617e-05 	  98.986
-0.000131736 	 101.4057
2.706892e-05 	 99.70821
1.097332e-05 	 99.87417
7.265897e-06 	 99.91938
0.0001133332 	 98.77501
-0.0001450486 	 101.5648
5.456484e-05 	 99.4193
-1.275244e-05 	 100.1461
4.864886e-05 	 99.48383
-1.312309e-05 	 100.1428
6.333055e-05 	 99.31851
-7.615253e-06 	 100.0874
3.4891e-05 	 99.61507
-8.032586e-05 	 100.8573
-3.09502e-05 	 100.3199
-1.438493e-05 	 100.1559
-5.768953e-05 	 100.6194
-5.172932e-05 	 100.5426
-6.716449e-05 	 100.7157
-6.396501e-05 	 100.6544
-1.261583e-05 	 100.1389
3.058329e-05 	 99.67764
0.0001084843 	 98.83056
-2.111736e-05 	 100.2549
-1.24267e-05 	 100.1407
1.642138e-05 	 99.8187
5.123598e-05 	 99.45499
-8.042856e-05 	 100.8447
5.50872e-05 	 99.41404
5.059951e-05 	 99.47203
-0.0001337769 	 101.4425
5.010657e-05 	 99.48227
-0.0001102748 	 101.1848
-1.58161e-05 	 100.1763
5.784682e-05 	 99.38996
-9.401462e-05 	 101.0021
3.682833e-05 	 99.60564
-3.665828e-05 	 100.4033
-4.086226e-05 	 100.4342
0.0001066816 	 98.85915
-0.0001352465 	 101.454
-7.854599e-05 	 100.8228
2.257051e-05 	 99.74009
0.0002045803 	 97.78962
-1.163262e-05 	 100.1223
4.107611e-06 	 99.95918
-2.280292e-05 	 100.2325
-6.283154e-05 	 100.667
-4.698136e-05 	 100.5113
-0.0001343867 	 101.4303
-9.868535e-05 	 101.0398
-3.387227e-05 	 100.3605
-0.000112391 	 101.2013
-7.314539e-05 	 100.777
5.534377e-05 	 99.40955
7.315634e-08 	 100.0198
4.983587e-05 	 99.49369
5.128921e-06 	 99.95737
0.0001382645 	 98.51969
-1.150046e-05 	 100.1276
